longitude,latitude,label
-75.83138256012249,48.0660157540402,0
-90.05756910852992,41.76641106759184,0
-90.97705223019518,44.33959534517573,0
-77.057284060939,45.43667914311886,0
-91.79751159302837,47.27472292665262,0
-87.98955892634099,45.9079221122822,0
-92.51515182209603,47.45056523931222,0
-79.6769734728153,47.62186115038989,0
-88.18268687537969,42.467760416900475,0
-85.32282177242348,43.180063132996146,0
-76.01898596766262,45.32744166580659,0
-79.31120310605431,42.477212328609845,0
-79.65956801657815,48.15088591501025,0
-92.90293527553393,42.858730265264285,0
-87.05478041313503,41.27302119454521,0
-91.69575291896014,41.42753677937246,0
-89.70633937568712,43.273665465039706,0
-78.15564083413516,45.86600147450799,0
-78.244914186192,46.45365733000527,1
-83.94983272790145,45.11591458202555,0
-86.40099488894654,45.19551390683465,1
-79.50566518227087,46.96969465477439,0
-84.92535975456113,49.83099182654526,0
-92.67006715449595,46.27331337722103,0
-90.67664401456044,43.76973988004613,0
-88.95347718663895,45.32442842372913,0
-83.77843516132614,49.738490606355434,0
-90.89111053008892,42.77046158855217,0
-89.25078361491158,46.577506407212,0
-86.79103245849407,48.07759637581794,1
-82.84258735028567,43.65975527321723,0
-92.02318077181246,49.62802237398026,0
-75.93499400096387,49.71802267291121,1
-76.2632335697505,43.356557599060636,0
-80.15416813940146,43.83183094511388,0
-76.39018131721255,48.96369265351698,0
-80.42960283712532,41.60808163121153,1
-92.35104951885108,46.69196572537225,0
-85.70667067162404,45.29537998563892,1
-88.90381659006073,42.71124669548304,0
-89.66594809223118,45.924482607902334,0
-80.77844824498581,46.12735312928327,1
-76.82453288273379,44.91212136141814,0
-84.51109720904722,47.436314122716354,0
-91.54129259016858,44.921103353002465,0
-90.29528558456153,43.52669927552712,0
-84.55564882268231,46.80036909770299,1
-91.39062369767305,45.4802947470616,0
-92.60029161047139,47.67557869663295,0
-77.38120071964511,47.42949477797821,0
-86.13660591328046,43.49510877500931,0
-80.16452396356779,48.78997144042271,0
-78.13101028170145,42.62852651810185,0
-76.78398342618726,42.688690171873084,0
-78.26322238312137,48.43440583843503,0
-89.14730101467592,41.5636766999993,0
-91.94074393026547,44.122188640975885,0
-81.60642224840939,42.498233485716355,1
-85.2980668347387,41.90105979937118,0
-85.22238154607325,48.81277294471976,0
-80.6723210027898,49.82872318258131,0
-82.20840317837035,44.900496338084565,1
-88.481048981114,47.32293579112938,0
-76.87843708951699,46.286109486673354,0
-83.57027545255954,45.395625315675765,0
-78.70047250191344,43.71948311384262,1
-90.17399726116929,49.82746783113478,0
-89.58815104074249,46.62380180381097,1
-76.65904958780155,48.791991127850004,0
-85.48473447801183,49.4102630804544,0
-81.47119422201573,42.06810047439682,1
-91.3365520217333,47.97311726725434,0
-76.73407955648533,44.337656776732466,0
-85.1637552580969,41.93643374529344,0
-92.45877332798726,46.26350046408757,0
-81.46238902758326,49.626418041914704,1
-89.00795467766886,44.943089659715135,0
-89.89243290907557,46.953697228381344,1
-89.29008289248934,48.54644003726388,0
-91.33653486492211,48.180802045614435,0
-88.39704601598231,42.89870958770102,0
-76.32071810579586,47.021631813730096,0
-91.8537149294368,46.5396902497273,0
-77.56776244260587,44.785476193260564,0
-83.30322511491438,47.79388560661799,0
-86.36405232587593,45.96406216745681,0
-77.61760633977141,46.84410470427403,0
-77.78153564122726,46.03665873770855,0
-81.40709530919166,43.41662342750816,0
-78.27612001426691,48.14567662250238,0
-89.52926126525165,47.22874767327202,1
-81.26870403557473,45.39898355187411,1
-77.79414199367368,41.95315065911857,0
-85.02797298607672,47.205184787171845,1
-80.44285590912327,49.68299825706926,0
-91.21031602976745,43.729143823681085,0
-90.94743078305677,47.78004030443997,0
-90.08587918908341,45.688965816076504,0
-76.44386600182816,45.2111975171257,0
-87.16944102896892,47.83475743655286,1
-87.62853284332444,41.97343415392363,1
-75.32847486784406,45.7457228136144,0
-91.86311490058134,47.956049555785825,0
-89.48768715401498,41.90574565373224,0
-81.13392532996112,46.123751050439914,1
-83.78433250226728,48.933846731044675,0
-78.24326673251392,43.11741138632694,0
-86.28679618582632,43.55679897559493,1
-88.62788249873425,44.81601898674782,0
-91.20239104310845,48.49011282516628,0
-80.33847894461468,47.177972528429386,0
-76.84136637755613,46.0510474113236,0
-81.7855709280316,45.64487725127361,1
-89.76802999351551,42.56950374202106,0
-84.88716246497434,42.1030263149335,0
-75.48270872167659,46.014257689479194,0
-85.97444023554529,47.0365664729561,1
-79.29243598623928,49.47225012547402,0
-92.14646662074182,43.04429706725051,0
-92.41085596725745,41.30106794546628,0
-78.14048470099432,48.883139112350804,0
-85.74372586857969,48.94152213731524,0
-83.61738406713704,49.215986360793,0
-87.0970542876503,45.65470090236504,0
-78.42954779663481,49.32631794568743,0
-81.23346808120583,41.38266059564003,1
-91.96549657748095,47.83346901456477,0
-90.736963450372,42.91181947344012,0
-80.33338895237179,42.72208755901361,1
-79.60772630489994,43.12278689933742,0
-82.68014662567546,43.06933392282034,0
-92.30079677389283,42.86273206399645,0
-90.6623618495786,42.66084625049823,0
-77.23711720941316,44.621934121351245,0
-87.42321011987235,46.866080540447975,0
-75.02951496525415,42.33384294981913,0
-91.39473370485142,49.331467000296485,0
-91.6060778082085,45.37763979861518,0
-77.79907129734528,43.45144356634692,1
-80.84850566342675,46.51588853892859,0
-91.40713272394201,45.90126769764699,0
-88.83710006910977,46.98033008661105,0
-78.04803594530362,48.314174208253675,0
-75.97719281879239,49.298018380546196,0
-88.27777169568385,47.94431063613446,1
-91.30867936458353,43.225593118465035,0
-84.56604706445009,44.27731518134851,0
-75.80369110246048,43.48406444129006,0
-78.58530603812902,41.4581669065212,0
-85.33980052512784,49.90737435188921,0
-91.38903302026898,45.19352452807715,0
-82.25116422966718,44.37872892553547,1
-76.43365206782232,47.36204433384368,0
-88.70322515432646,46.852932633315476,0
-89.05030190050103,41.78274815202565,0
-79.57051084819403,43.656340035253805,1
-89.18878669008124,46.782353587819856,0
-87.17777744048166,43.852713431753706,1
-88.42561445082788,42.73064556361919,0
-86.29229176333716,41.67676176632299,0
-76.28076880928481,49.34111984535746,0
-77.93447541766486,47.19946472234385,0
-84.51472948650922,47.093182931847686,1
-89.73718487010548,44.835185018524776,0
-90.05132287307303,49.4553427509684,0
-76.75444002996784,43.58040991138695,0
-79.49579125480764,45.64403271439913,0
-89.21024305233392,48.66381816121185,0
-85.06003457438143,47.1407492660636,1
-91.4690396471965,48.60252379303235,0
-89.80821214677522,49.42839410836467,0
-81.43271227705688,47.761680592794995,0
-89.11634706097968,42.171814294695416,0
-91.14984731278312,47.972301310293396,0
-82.65233712632406,42.50626985281509,1
-80.62558729924395,49.45143387602065,0
-80.29460129116028,43.68552710622636,0
-75.58124410379176,41.35689030897091,0
-91.59017342738696,42.965420248260294,0
-85.65978697646943,46.16754357789643,1
-91.56687894154861,46.73131286290635,0
-79.82665318259802,44.514329515382485,0
-87.18866277233964,45.18065243305033,1
-81.03933029277573,47.834877700503924,0
-83.28957134307696,43.186560065030434,0
-83.65156329390666,44.43030536977819,0
-90.09495341706887,43.31469137669318,0
-82.49329596666398,43.99685936041952,1
-78.26761302040771,46.991920106478865,0
-84.90169405635498,42.86126859320183,0
-84.55139177204,47.79512147555341,0
-87.81299917043872,43.5050980188068,0
-81.78538228050886,47.50485955576028,0
-92.11185022221292,44.20338357566847,0
-83.96316813943429,46.620050889797454,1
-90.62315560419397,43.712362678766766,0
-92.77228653092119,46.51714419363439,1
-92.93253141300985,49.1236101341956,1
-89.46912001719106,46.920255773655896,0
-83.20771532730926,44.774674105576146,1
-92.07394565427705,43.26416679792849,0
-84.1851274098985,47.213222033738795,0
-85.15207183775296,45.64467053944904,1
-82.23860123442795,47.01855619833213,0
-88.94585555558403,49.618275911288954,0
-82.65719965427681,47.25905904999755,0
-82.27689178821649,48.50533952433873,0
-77.42105553640343,45.97958980171629,0
-84.61108613421275,45.99183761912232,0
-89.95757531696366,48.15600291118554,0
-89.29375782815832,43.19126403134947,0
-76.26920755074896,45.08456744491225,0
-78.29553869986323,44.093570924816895,1
-76.47621968028176,46.913779551667545,1
-76.79484084995,48.53195467806597,0
-83.04429614441,43.52566881426622,0
-84.59283229215183,49.13526316482626,0
-77.57190283666381,44.29683860506221,0
-78.85406498845477,41.698729271346615,0
-80.65197407980384,46.50480542814205,0
-83.64463819037216,47.61419699789191,0
-89.17283814897738,42.781666350946836,0
-91.6796001385232,43.10480378534815,0
-85.28784618934216,47.11235913279461,1
-85.02107628184204,46.097173513258525,1
-92.72442341317793,46.55824939038532,0
-85.57945210006748,45.93290340396102,1
-83.5002694555301,43.98359159164505,1
-78.34256610358108,49.84237501719102,0
-89.69197476206887,44.167115652153946,0
-86.4639445419886,42.4764102323838,1
-89.82147280967794,42.13899803795728,0
-80.70195623014712,41.7676404328154,0
-77.25495248956906,41.97939488653392,0
-88.40724843786275,44.80849469920089,0
-81.07507095737819,44.92349564968498,1
-75.74961797879081,47.18786813810429,0
-83.37661222187805,48.95397512108083,1
-92.99951029681489,41.826245269003365,0
-92.65141057394567,43.577908195683726,0
-77.4039874218053,45.64710831980051,0
-77.144113701032,43.10968135136941,1
-76.55403857134972,48.214963225616295,0
-78.79126475372131,47.703328870158316,0
-87.9429803661602,43.45479398636243,0
-79.9111014947947,43.46781639940033,1
-78.39603728472744,47.20470579265907,0
-86.20334250497818,45.68369269041587,1
-87.68137486704555,42.63176481145226,0
-75.14087456225784,42.160459327158506,0
-87.05880178551858,46.449594753330025,0
-82.8002747551729,48.66105978842667,0
-77.75036382983203,41.418149980514656,0
-85.9479447198872,46.98617559688934,1
-84.96386902117054,46.71097634259789,0
-86.80438006550578,41.28836283622033,0
-79.15280648812154,44.063038997257514,0
-90.84723742875889,43.49425739727008,0
-89.20825814154158,47.59655468945822,1
-86.66236895227914,48.506916497412014,1
-77.17460922160649,42.71897647355844,0
-83.5072829704841,46.03905691729587,1
-80.96633883494798,47.22336754198092,0
-80.56748798741813,49.33578210525212,0
-79.44999103746326,42.77455417545261,1
-77.8773742024894,46.07838779275034,0
-77.51982990774754,44.804614340114924,0
-80.55693325834082,44.360508541149315,0
-81.42687761704197,48.277719744896324,0
-78.68543041008175,41.3919452073508,0
-87.6133617561294,45.77828158171797,0
-77.97113873301059,45.730854332885514,0
-87.5181662470387,48.30894417228686,1
-78.78999887460861,42.59938422717189,0
-81.58173479375107,47.39291924793479,0
-92.21767712113116,42.12263836974068,0
-87.76430101409693,45.13606977897366,0
-80.73545581932304,48.66290408757074,0
-90.70533669987259,44.13935684620369,0
-84.766798488549,49.28153308927306,0
-89.93069894506424,44.7962740441234,0
-86.1159003204406,48.263347507883545,1
-92.43165073038753,42.88113969889991,0
-87.96602799999285,44.98628021929764,0
-82.79284065667736,46.70076271754384,0
-87.55236446806872,49.81857909506818,0
-79.21580910511446,41.24510008553434,0
-78.20586382276632,44.66849553497221,0
-86.30851680375324,45.30362151559045,1
-80.23433690182796,46.70076545911525,0
-79.5202693414407,42.25958212109171,1
-79.79274496028121,48.95762540327899,0
-89.18193651750923,46.57157309551106,0
-85.1491193077067,49.65618556560508,0
-79.83914521740907,48.64435768993738,0
-85.5714205878148,41.50786637695956,0
-84.63134710316956,45.6530958687175,0
-75.71960925383911,46.42085907171768,0
-80.03686905063515,44.49147442600784,0
-91.73970657184009,41.08703454353537,0
-92.72662477183079,49.00614536546505,0
-88.16089596755698,45.82850383830484,0
-91.93481507565106,45.52553193271568,0
-79.861251671908,43.74009397739775,1
-91.57611643597225,42.77553801178006,0
-92.08849505850756,44.69642845194282,0
-84.65411112624031,42.38328121757563,1
-87.55107847590504,46.54859167197599,0
-80.7598210159936,48.74507764076794,0
-86.30696907683352,47.08493918066958,1
-83.85742927346699,48.93638337269652,0
-80.51910073250374,49.29662322078366,0
-84.3776938502314,44.38594597942541,0
-80.66900495363836,43.0983815246353,0
-84.4578054019688,48.35506946824713,0
-87.40500257580467,46.91752212934951,0
-88.57072255254815,47.800826396257115,1
-82.59193745626592,46.91167733505727,0
-87.35959612733137,45.535507914589665,0
-76.54537448327952,42.36512622759009,0
-79.18893014829358,46.985676999547266,0
-78.6751631305599,45.91453882094952,1
-76.94295782845914,42.58412153997677,0
-78.84415752184593,47.60020490423294,0
-80.68982587679787,48.569025707161245,0
-81.32264605358537,48.27531489474164,0
-85.29962321481403,41.24059715306381,0
-85.87159247471273,48.91583297532502,0
-91.99695450241049,43.050262257814644,0
-86.17425213351537,42.099213293654344,0
-87.6037641992414,41.69378362580663,0
-79.50316757209052,45.78060287456717,0
-82.13816121003495,49.917375201783315,0
-84.79214995944488,48.926074493491896,0
-82.57360779792123,42.8039239702343,0
-82.82182894895931,43.93386115068606,0
-78.80019924024921,43.78976256960782,1
-81.55864728037511,41.214088098604236,1
-75.29408543830462,41.97356312610699,0
-80.16914736818853,44.027926970971684,0
-77.29641529979094,49.54680212785199,0
-78.4083762381729,45.02473386346652,0
-83.24041977511365,47.87703629621747,0
-87.04253801300915,48.287926466408614,1
-87.98500933934147,47.066546203657175,0
-82.85346769915324,46.76181667266261,0
-83.16989764532853,48.08357867740111,0
-92.91222364501573,43.90130484232754,0
-89.51715105498305,43.25530368709982,0
-88.1238195507763,49.9988259399047,0
-89.76299924829092,42.853754256288646,0
-92.90933406989431,42.578111136003,0
-79.78143225433296,46.38138378781777,0
-90.79667909137396,48.62839753008948,0
-78.94101967702842,43.06579638530679,0
-85.15553991726779,41.901414665586074,0
-91.93320871675469,45.96238842254068,0
-85.4194547891257,42.41651357113144,0
-76.16094623887244,49.06634757302855,0
-87.8351219842852,47.723483828381504,0
-77.38402523464379,48.31376831538248,0
-86.19610526584712,41.90410195497838,0
-87.70744514043234,49.03244393447496,1
-75.75163411492802,42.858502128004005,0
-81.59981673965694,43.382566532231166,0
-78.60775961784047,49.28953164159617,0
-90.88093059472132,43.78670618416081,0
-77.72386467184806,46.602634258188814,0
-92.50920847056287,49.16518037435212,1
-91.52442841697695,42.48762663689663,0
-78.34528406754447,41.78929658418415,0
-84.29564019110627,46.804359434513536,0
-89.27223174530111,47.50399367762967,1
-92.44939115925838,42.86162518766795,0
-83.7548613447035,42.52581609414986,0
-86.4211834285297,41.01725542165801,0
-86.67085700743239,49.183282409822795,1
-75.69036483360274,46.84572988580766,0
-91.14955231743562,48.54566719256384,0
-76.05683812133756,49.101207367342354,0
-89.26205842294556,46.068203380014495,0
-75.52428693754173,44.63140451244138,0
-80.54128565363969,41.97519796037883,0
-78.47152268519756,41.533061232298174,0
-77.40171151335443,42.19711819417632,0
-86.09350137092963,48.47595114260254,1
-84.51489921180185,44.651198594530555,0
-81.15101675281457,47.65781838734755,0
-77.28050653568046,45.05297044192821,0
-87.28521905138193,43.07935109546821,1
-82.59161721475596,41.196959520026184,0
-92.5333018659142,47.13783268068419,0
-92.42935433155489,46.670193271436965,0
-78.05039164430713,43.93434206085671,1
-91.75060096756832,42.5721628428243,0
-76.63417677011512,49.531517567551674,0
-79.09197481330638,49.30147169971599,0
-87.16249215289407,48.977527344017844,1
-78.99120462161746,42.59509415755369,0
-81.49483197198605,41.94922006596111,1
-81.29401017707751,44.113549947912915,0
-78.81813584919536,45.70297000480987,0
-75.51115383108933,48.67844889188676,0
-78.38038347209084,45.61910823744098,0
-92.77570860871845,48.233567897181416,0
-91.22818555900456,42.60024476835277,0
-84.94190104206191,45.74583007075756,0
-75.94441989881034,47.55312509475609,0
-85.65362008330762,47.43877725599443,1
-82.99239013111921,47.69303481150742,0
-81.10102132894345,46.35582033434668,0
-84.06506610192537,44.590551974965564,0
-83.0586452105057,42.04594611865041,1
-87.10600737541309,43.28234256680206,1
-75.43596450195909,45.09587724317963,0
-76.38953349641773,48.41069944713908,0
-83.04893589685571,42.05277662848256,1
-78.06269277202745,42.68884529308637,0
-90.09535840132924,48.97188623794884,0
-90.81725915760975,49.52209495011428,0
-82.58350532085133,43.258833690060456,0
-85.99506099592614,43.50303800487174,0
-90.02189693417151,43.19039078200791,0
-79.5558619645295,42.99034282386249,1
-91.78082192849358,45.00570869974574,0
-90.71019670119446,44.19409132467859,0
-92.93599449864615,41.33070086372326,0
-77.4582804864927,43.63846667785697,1
-80.84896783313273,45.708646870830364,1
-91.29440564605254,46.24773363877868,0
-84.30111882350123,48.880501811485196,0
-83.02129382548203,42.945603986711184,0
-92.63322197568931,46.216650859739175,0
-81.48566857077367,46.8422347050262,0
-83.92778802496727,41.89919067375716,0
-81.20725500127057,48.11541630229975,0
-92.60929879477607,41.758332935632154,0
-80.02853771084249,48.63234536677961,0
-86.91467292181673,41.24173580692289,0
-86.96477499772026,46.243010216107656,0
-75.47668591562503,48.35073403282935,0
-86.29955637064643,41.295687809372545,0
-82.2569666965626,45.55060870623248,1
-81.51088239465507,46.07444604353808,1
-92.17400173106105,44.87294610355185,0
-80.26278234689121,45.047985484984714,1
-79.43701957437133,44.91829182936537,0
-90.96451711810033,43.62319563270162,0
-89.35640657836483,49.84969787909009,0
